Order ID	Job ID	Job Name	Job Description	Imprints
57327	13059	Giveaway Tees (1cf)	""	Screen Print 1-C Front
57362	13060	Jackets 1sF/1sB	"Front  left chest  green ink: Morty's Logo without phone number
Front  right chest  green ink: unique names
Back  green ink: Large Morty's logo"	Screen Print 1-C Front Sleeve	Screen Print 1-C Back Sleeve
57363	13061	Relay for Life Tees (1cf)	""	Screen Print 1-C Front
57364	13062	Kinesiology Bar Crawl (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57300	13063	Practice Shirts (# Back)	""	TR-B
57365	13064	Menace 2 Sobriety (2cf  transfers)	""	Screen Print 2-C Front
57366	13065	DMUM Bar Crawl (2cf)	""	Screen Print 2-C Front
57367	13066	Wayne High Paper (1cf)	""	Screen Print 1-C Front
57368	13067	UM Dental School (1cf)	""	Screen Print 1-C Front
57369	13068	Kiwanis Caps (4/4/14) (EMB)	""	Embroidery
57370	13069	Alpha Kappa Psi Tanks (1cf  1cf) reversible	""	Screen Print 1-C Front
57371	13070	NATC-A Nine Re-Print - 1CF  3CB	Black wicking tee with 1 color on front and 3 color on back	Screen Print 1-C Front	Screen Print 3-C Back
57375	13074	Hash Bash Hoody (dtg front)	""	Direct To Garment Front
57372	13071	My Ecuador Trip (3cf)	""	Screen Print 3-C Front
57373	13072	Arborside Dab Team (2cf  2cb)	""	Screen Print 2-C Front	Screen Print 2-C Back
57374	13073	Vineyard Childcare Center Logo (1cf  4cb)	""	Screen Print 1-C Front	Screen Print 4-C Back
57376	13075	Coach's Corner  (Dtg-381W)	""	Direct To Garment Front (White Base)
57377	13076	Ser or Estar (April 2014) (1cf)	""	Screen Print 1-C Front
57378	13077	Eisenhower Center (1cf)	""	Screen Print 1-C Front
57379	13078	I'm Cute (dtg-381nw)	""	Direct To Garment Front
57380	13079	1cF/0cB	""	Screen Print 1-C Front
57381	13080	Ugly Dog Tees (6cf)	""	Screen Print 6-C Front
57383	13083	Vis A Vis (Jacket Names)	""	1C-F
57384	13084	Mother's Day Classic KAF - 2CF  4CB	Pink 50/50 blend tees with two color print on front and four color print on back.	Screen Print 2-C Front	Screen Print 4-C Back
57385	13085	Jurassic Puck 3 (1cf  Unique back)	""	Screen Print 1-C Front
57386	13087	Scrub Hats (1cf)	""	Screen Print 1-C Front
57387	13104	Red Polo (EMB)	""	Embroidery
57388	13089	Job 1 - 1cF/1cB - Crafty Vet	""	Screen Print 1-C Front	Screen Print 1-C Back
57389	13090	Statue of Liberty - 3CF	""	Screen Print 3-C Front
57389	13091	Purple Skyline - 4CF	""	Screen Print 4-C Front
57388	13093	"Job 2 - 1cF/Unique Phrase Back (2"" White Full Block  up to 3 lines)"	""	Screen Print 1-C Front
57389	13094	Turquoise V-necks - 2CF	""	Screen Print 2-C Front
57395	13106	Team lll Rocks (1cf)	""	Screen Print 1-C Front
57390	13096	Willy Wonka in Melvindale (1cf)	""	Screen Print 1-C Front
57391	13097	Regal Building Services (Royal Print)	""	1C-F
57391	13098	Regal Building Services (Royal Print)	""	1C-F
57392	13099	Natures Answer (DTG)	""	Direct To Garment Front
57393	13100	1cF/1cB	""	Screen Print 1-C Front	Screen Print 1-C Back
57387	13103	WCSX Polos (EMB)	""	Embroidery
57388	13105	Job 3 - 1cF/1cB - Momma's Boy	""	Screen Print 1-C Front	Screen Print 1-C Back
57396	13107	UM Figure Skating Applique	Maize applique across back of provided jackets.	APP-F
57397	13108	Embroidery - Logo on front of hat	""	Embroidery
57398	13109	Team DB Shirts ***RUSH****	Digital print on front  unique digital print on back of each shirt	Direct To Garment Front Back
57399	13110	Tiny Titans (1cf  1cb) unique numbers	""	Screen Print 1-C Front	Screen Print 1-C Back
57400	13111	2cF/1cSleeve	""	Screen Print 2-C Front	Screen Print 1-C Sleeve
57338	13112	l & s darts S	""	1C-RC	 1C-B
57401	13113	SMCC Tweeters (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57402	13114	Blizzard Games (dtg-all over)	""	Direct To Garment Front Back
57403	13115	SAM bar crawl 2014 (1cf 1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57404	13116	Serene Surroundings 2014 (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57404	13117	White Front (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57110	13118	Job 2 - Bella Tanks - DTG 782 Front and Back	""	Direct To Garment Front Back (White Base)
57405	13119	Sisterhood in Arms KAF	""	3C-F	 5C-B	 5C-LS
57406	13120	Semanske Kids	White ink on front of seven unique shirts.	DTG-W-F
57407	13121	AA Mission Church - 1CB	""	Screen Print 1-C Back
57362	13122	Jackets 1sF/1sB plus names on front	"Front  left chest  green ink: Morty's Logo without phone number
Back  green ink: Large Morty's logo"	Screen Print 1-C Front Sleeve	Screen Print 1-C Back Sleeve
57362	13123	T-shirts 1sB	"Front: No print
Back  green ink: Large Morty's logo"	Screen Print 1-C Back Sleeve
57408	13124	MS Walk (Screen Print) 2cf  2cb)	""	Screen Print 2-C Front	Screen Print 2-C Back
57409	13126	HEH - Human Electric Hybrid Jacket	Provided black jacket with stitching on left chest and full back	Embroidery
57417	13144	Star Wars EMB	""	Embroidery
57418	13145	Crunk Tees (1cf)	""	Screen Print 1-C Front
57419	13146	Mean Machine (1cf  1cb Unique Back)	""	Screen Print 1-C Front	Screen Print 1-C Back
57420	13147	"Unique Names (Arial  2"" Black) Front/0cB"	""	1C-F
57421	13148	1cF/1cB	""	Screen Print 1-C Front	Screen Print 1-C Back
57422	13149	Kick Ass Cowgirl Tees (Dtg-381W)	""	Direct To Garment Front (White Base)
57423	13150	Llamas Grow on You (DTG-381W)	""	Direct To Garment Front (White Base)
57424	13151	Yak's Jerseys (white)	""	2C-F	 2C-B
57424	13152	Yak's Jersey (Black)	""	2C-F	 2C-B
57425	13153	RMS Softball 2014 (3cf  #'s)	""	Screen Print 3-C Front
57426	13154	Delta Sigma Theta (DTG-381W)	""	Direct To Garment Front (White Base)
57427	13155	KAPi Senior Bar Crawl (1cf)	""	Screen Print 1-C Front
57428	13157	Rize Up Detroit (DTG-381NW)	""	Direct To Garment Front
57425	13158	RMS Jacket (EMB)	""	Embroidery
57429	13159	E Logo - L. Chest Embroidery	""	Embroidery
57429	13161	Clock Logo - L. Chest Embroidery	""	Embroidery
57429	13162	Clock Logo - Beanie Embroidery	""	Embroidery
57430	13163	The Fire Escape (EMB)	""	Embroidery
57430	13164	Tees (1cb)	""	Screen Print 1-C Back
57431	13165	Front right+left chest embroidery	""	Embroidery
57432	13166	Great Legs Winery (Trade)	""	EMB-AP
57433	13167	Ross Graduation Tees (1cf  2cb)	""	Screen Print 1-C Front	Screen Print 2-C Back
57434	13168	Sel - 1cF/0cB	""	Screen Print 1-C Front
57434	13169	Tom - 1cF/0cB	""	Screen Print 1-C Front
57435	13170	SAEM Sonic Games 2014 (DTG-381W)	""	Direct To Garment Front (White Base)
57436	13171	Cub Scouts Pack 27 (1cf)	""	Screen Print 1-C Front
57437	13172	Saline Main Street - 4CF  1CB	Four color print on front and one color print on back	Screen Print 4-C Front	Screen Print 1-C Back
57429	13174	Extra Clock Logo - L. Chest Embroidery	""	Embroidery
57438	13175	Boat Shirts	""	2C-F	 1C-B	 1C-RS
57439	13176	BBA Seniors Bar Crawl (2cf  1cb)	""	Screen Print 2-C Front	Screen Print 1-C Back
57440	13177	Cheer Tee (1cf)	""	Screen Print 1-C Front
57441	13178	Anniversary Shirt  (DTG)	""	Direct To Garment Front
57442	13179	Wright's Karate (1cf  2cb)	""	Screen Print 1-C Front	Screen Print 2-C Back
57442	13180	Personal Trainer Tee (DTG)	Front Logo--Personal Trainer Around it (drop Karate and number)	Direct To Garment Front
57443	13181	Team Suzie MS Walk  (DTG-381W (FRONT))	""	Direct To Garment Front (White Base)
57444	13182	Gamer Outreach RUSH (1cf)	""	Screen Print 1-C Front
57445	13183	Assorted T-Shirts dtgB - No Front	"Front: No print
Back  DTG : Hellfire Club art  Full Back"	Direct To Garment Front
57446	13185	"Unique numbers on back (8"" Champ White) - NO PRINT OTHERWISE"	""	1C-B
57447	13186	McGlynns Lawn Care (2cf)	""	Screen Print 2-C Front
57447	13187	Poly Print (2cf)	""	Screen Print 2-C Front
57447	13188	Hats (EMB)	""	Embroidery
57448	13189	2152 - 1SF  1SB  Transfer # back	""	Screen Print 1-C Front Sleeve	Screen Print 1-C Back Sleeve
57449	13190	BGK (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57449	13191	Freedom Town (DTG-381W)	""	Direct To Garment Front (White Base)
57450	13192	1cF/1cB	""	Screen Print 1-C Front	Screen Print 1-C Back
57451	13193	1cF/0cB	""	Screen Print 1-C Front
57452	13194	BD Chicago Class Trip (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57453	13195	Terumo Medical heart walk (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57454	13196	Diabetes Foundation Tees (3cf)	""	Screen Print 3-C Front
57455	13197	Desert Trailer (4cf)	""	Screen Print 4-C Front
57456	13198	Adams MFG Event Staff (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57457	13199	Rainbow Auto Wash (2cf)	""	Screen Print 2-C Front
57458	13200	"Reserve Police tees (2"" Arial Transfer Names--Grey)(1cf)"	""	Screen Print 1-C Front
57460	13203	Boom Cup Softball (1cf  # back)	""	Screen Print 1-C Front
57461	13204	WHS Golf - 2SF - 2SB	""	Screen Print 2-C Front Sleeve	Screen Print 2-C Back Sleeve
57462	13205	T-shirts   1sF/1sB Bride	"Front  Silver Shimmer: Team Jazmine
Back  silver Shimmer Ink: The Bride"	Screen Print 1-C Front Sleeve	Screen Print 1-C Back Sleeve
57462	13206	T-shirts   1sF/1sB Maid of honor	"Front  Silver Shimmer: Team Jazmine
Back  silver Shimmer Ink: The Maid of Honor"	Screen Print 1-C Front Sleeve	Screen Print 1-C Back Sleeve
57462	13207	T-shirts   1sF/1sB Bridesmaid	"Front  Silver Shimmer: Team Jazmine
Back  silver Shimmer Ink: Bridesmaid"	Screen Print 1-C Front Sleeve	Screen Print 1-C Back Sleeve
57463	13208	Silver T-shirts	"Front :............Black ink only
Right Sleeve:.Black + White ink
Left Sleeve:...White + Gold + Black + Red ink
Back:.............Black ink only"	1C-F	 1C-B	 2C-RS	 4C-LS
57464	13209	PCT Bar Crawl  (2cf)	""	Screen Print 2-C Front
57465	13210	826 Tappan Jerseys (1cf & names/ #'s)	""	Screen Print 1-C Front
57470	13215	Thursday Resource Center (DTG-381W)	""	Direct To Garment Front (White Base)
57471	13224	Ross Equity Reprint	""	1C-F
57472	13225	Victory Honda Hockey (2cf  # back)	""	Screen Print 2-C Front
57428	13226	Combined UP (dtg)	""	Direct To Garment Front
57473	13228	Black Graduate Bar Crawl (1cf)	""	Screen Print 1-C Front
57474	13229	T-shirt dtgF/dtgB	Front and back  White ink: 10	Direct To Garment Front Back
57475	13230	UAE Mother's Day - 2CF  4CB	Pink 50/50 blend tees with two color print on front and four color print on back.	Screen Print 2-C Front	Screen Print 4-C Back
57486	13256	Pioneer Concert Band Tour (dtg-381 fr/bk)	""	Direct To Garment Front Back (White Base)
57487	13258	KAF Memorial Day 5 Mile Run - 6CF  6CB  1CRS	Black wicking tees with full color print on front and back. White print on right sleeve.	Screen Print 6-C Front	Screen Print 6-C Back	Screen Print 1-C Right Sleeve	Screen Print Full Color Front
57488	13259	KAF - Red Scorpions - 4CF  1CB	Four color front (Red  Yellow  & Black ink over a white underbase) on front  and a white print on back.	Screen Print 4-C Front	Screen Print 1-C Back
57489	13260	Tigers Tees (names and numbers only)	""	TR-B
57490	13261	Paragon (normal logo) EMB	""	Embroidery
57490	13262	Inverted Logo EMB	""	Embroidery
57460	13263	Boom Cup Softball (1cf  # back) (additional)	""	Screen Print 1-C Front
57436	13264	Youth Tees (1cf)	""	Screen Print 1-C Front
57491	13265	"Screen Printed Garments (Dark Print)
 (1cf)"	""	Screen Print 1-C Front
57492	13266	SigEp Senior Bar Crawl (2cf  2cb)	""	Screen Print 2-C Front	Screen Print 2-C Back
57493	13267	Practicia (DTG-381W)	""	Direct To Garment Front (White Base)
57493	13268	Youth DTG	""	Direct To Garment Front
57494	13269	"1cF/Unique Names (Black 2"" Full Block) + Unique Numbers (Black 8"" Champ)"	""	Screen Print 1-C Front
57495	13270	Jerome's Property Enhancements (1cf 1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57495	13271	Jerome's Property Enhancements ON BACK ONLY(1cf)	""	Screen Print 1-C Front
57495	13272	Got Weeds (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57495	13273	Left Chest Logo (1cf)	""	Screen Print 1-C Front
57496	13274	Reanimation Landscapes (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57497	13275	Bring  Your Child To Work Day (dtgf  1cs dtgf)	""	Screen Print 1-C Sleeve	Direct To Garment Front
57499	13278	Mystery Alaska Jerseys (2cf) Transfers fr/bk	""	Screen Print 2-C Front
57500	13279	Flamingos Softball (1cf  Name & #)	""	Screen Print 1-C Front
57501	13280	U of M D&P (3cf)	""	Screen Print 3-C Front
57502	13281	Patriot Packaging (EMB)	""	Embroidery
57503	13282	Milan Road Angels MC	""	1C-F
57504	13283	Green Shirts - 1CF  1CB	Grass green ink on front and back of heather green Tultex shirts.	Screen Print 1-C Front	Screen Print 1-C Back
57504	13284	Charcoal Shirts - 1CF  1CB	White ink on front and back of heather charcoal Tultex shirts.	Screen Print 1-C Front	Screen Print 1-C Back
57505	13285	1cF/1cB	""	Screen Print 1-C Front	Screen Print 1-C Back
57506	13287	1. Forest Green Gildan 5000 1cF/1cB - Alum Shirts	""	Screen Print 1-C Front	Screen Print 1-C Back
57506	13288	2. Black Gildan 5000 DTG 782 Front Only	http://emuhonors.annarbortees.com/products/emu-honors-class-of-14-block	Direct To Garment Front (White Base)
57506	13289	3. White Gildan 5000 DTG 541 Front Only	http://emuhonors.annarbortees.com/products/emu-honors-class-of-14-block (White Variant)	Direct To Garment Front
57506	13292	4. Forest Green Assorted Shirts 1cF/0cB	http://emuhonors.annarbortees.com/products/white-ink-stacked	Screen Print 1-C Front
57506	13293	5. White Gildan 5000 DTG 541 Front Only	http://emuhonors.annarbortees.com/products/have-you-seen-mary-alternate-version	Direct To Garment Front
57506	13294	6. DTG 541 Front Only	http://emuhonors.annarbortees.com/products/emu-honors-class-of-14-circle (White Variant)	Direct To Garment Front
57506	13295	7. White/Forest Sportek T200 1cF/0cB	Baseball Tee	Screen Print 1-C Front
57506	13296	8. Assorted Garments 1cF/0cB	Sweatshirts/Hoodies	Screen Print 1-C Front
57506	13297	Assorted Pants 1cF/0cB	Sweatpants/Yoga Pants	Screen Print 1-C Front
57506	13298	10. White Gildan 5000 DTG 541 Front Only	http://emuhonors.annarbortees.com/products/emu-honors-class-of-14-circle (White Variant - No Class Year)	Direct To Garment Front
57506	13299	11. Black Champion S230 2cF/0cB	Provost 1/4 Zip	Screen Print 2-C Front
57506	13300	Black Gildan 5000 2cF/0cB	http://emuhonors.annarbortees.com/products/emu-honors-class-of-14-circle	Screen Print 2-C Front
57507	13301	FCMA - Earth Day Shirts - [KIDS] - DTG	Full color GT541 print across chest	Direct To Garment Front
57507	13302	FCMA - Earth Day Shirts - [ADULT] - DTG	Full color GT541 print across chest	Direct To Garment Front
57508	13303	Baseball Tees (1cf)	""	Screen Print 1-C Front
57027	13305	Dragon (2cf. dtg-381 bk)	""	Screen Print 2-C Front	Direct To Garment Back (White Base)
57027	13306	Bird (2cf  dtg-back)	""	Screen Print 2-C Front	Direct To Garment Front
57027	13307	Turtle (2cf  dtg-back)	""	Screen Print 2-C Front	Direct To Garment Front
57027	13308	Dodo (2cf  dtg-bk)	""	Screen Print 2-C Front	Direct To Garment Front
57509	13309	Team Jody Miller (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57510	13310	Aven Tools (EMB)	""	Embroidery
57511	13311	Past President Tee (DTG-381W)	""	Direct To Garment Front (White Base)
57027	13312	Stag (2cf  dtg-back)	""	Screen Print 2-C Front	Direct To Garment Front
57365	13313	Hats (EMB)	""	Embroidery
57512	13314	Ann Arbor Dentist (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57513	13315	Tote [1 cf]	""	Screen Print 1-C Front
57514	13316	Edward Jones EMB (4/18/14)	""	Embroidery
57507	13319	Additional Adult Shirt (DTG-381)	""	Direct To Garment Front (White Base)
57516	13320	Paragon Charter Academy (1cf)	""	Screen Print 1-C Front
57516	13321	Adult Tees (1cf)	""	Screen Print 1-C Front
57517	13322	RMS Softball Apparel (3cf  Unique Back)	""	Screen Print 3-C Front
57517	13323	Sweatpants (1cf)	""	Screen Print 1-C Front
57518	13324	South Arbor Charter Academy (1cf)	""	Screen Print 1-C Front
57519	13325	RF Custom Carpentry (2cf)	""	Screen Print 2-C Front
57520	13326	Dash Jacket (April 2014) (1cb)	""	Screen Print 1-C Back
57521	13327	Sasscode (DTG-381W) F/B	""	Direct To Garment Front (White Base)
57522	13328	Thrive Gym (April 2014) Poly (2sf)	""	Screen Print 2-C Front Sleeve
57523	13329	Kenya GIEU (DTG-381W)	""	Direct To Garment Front (White Base)
57524	13330	#TEAMMELA (dtg-381Wfr  1cb)	""	Screen Print 1-C Back	Direct To Garment Front (White Base)
57491	13331	Green Colored Garments (EMB) GREEN THREAD DESIGNATION	""	Embroidery
57491	13332	Dark Garments (EMB)	""	Embroidery
57491	13334	Tote (1cf)	""	Screen Print 1-C Front
57491	13335	Block (DTG) Hoodie	""	Direct To Garment Front
57525	13336	JekyllHYDE Apparel	""	2C-F	 2C-B
57526	13337	Rave YPSI Men (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57526	13338	Rave YPSI women (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57527	13339	Ben Mauro Tees (3cf  1cb)	""	Screen Print 3-C Front	Screen Print 1-C Back
57528	13340	Ben Mauro PERSONAL tees (3cf)	""	Screen Print 3-C Front
57529	13341	Dark Garments	""	2C-LC	 2C-B
57529	13342	Light Garments	""	1C-LC	 1C-B
57536	13350	"Provided Garments- Champ Red 4"" numbers on Front"	"Champ Red 4"" numbers transferred onto the front of the jersey. Below and to the Right of ""Dodgers"""	TR-F
57473	13343	Custom Character Backs (DTG)	""	Direct To Garment Front
57530	13344	Honey Badger Jerseys  (2cf  Unique Back)	""	Screen Print 2-C Front
57531	13345	Simpsonation  (dtgw)	""	Direct To Garment Front (White Base)
57532	13346	MJRL (DTG-381	""	Direct To Garment Front (White Base)
57533	13347	Diabetes Foundation Extras	""	DTG-W-F
57534	13348	"T-shirt - 1cF/ 8"" black champ transfers on back"	Orange design (1cf) with team numbers transfer on back	Screen Print 1-C Front
57535	13349	Schroeder Tees	""	DTG-W-F
57537	13351	Hats - Embroidered	""	Embroidery
57537	13352	T-shirts - 1CF  # on Back	Tees with one color print on front and unique number on back	Screen Print 1-C Front
57538	13353	Air Force Tees/ Sweatshirts (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57538	13354	Wicking Tees (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57539	13355	Brown t-shirt 1cf	White text on a dark brown T-shirt	Screen Print 1-C Front
57540	13356	Michigan Softball Academy (1cf)	""	Screen Print 1-C Front
57557	13391	Temperature Techs (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57552	13379	Tiny Titans Reprint	""	1C-F	 DTG-W-B	 1C-BBC
57553	13382	Rize Up Detroit Additional Tees	""	DTG-NW-F	 DTG-NW-B
57556	13389	U of M Rec Tennis (2cf)	""	Screen Print 2-C Front
57557	13390	Temperature Techs	""	EMB-LC	 EMB-RC
57558	13392	500 KG Pendulum Strength (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57558	13393	Back Print Only (1cb)	""	Screen Print 1-C Back
57558	13394	Personal Order (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57559	13395	M: The Tradition Continues DTG	""	Direct To Garment Front
57560	13396	Volunteer (1cf  1cs 1cb) Tees	""	Screen Print 1-C Front	Screen Print 1-C Back	Screen Print 1-C Sleeve
57560	13397	Climber (1cf  1cs 1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back	Screen Print 1-C Sleeve
57561	13398	Notre Dame Shirts  (DTG-381W)	""	Direct To Garment Front (White Base)
57562	13399	Brummer Elementary Bobcats (1cf)	""	Screen Print 1-C Front
57563	13400	Bobcats (1cf  Unique back)	""	Screen Print 1-C Front
57565	13402	"G-Boyz (1cf  #  # back) 6"" Champ Front  8"" Champ Back Orange"	""	Screen Print 1-C Front
57566	13403	"G-Boyz (1cf  #  # back) 6"" Champ Front  8"" Champ Back Orange"	""	Screen Print 1-C Front
57572	13412	Extra Police Tees	""	1C-F	 TR-B
57567	13406	Gold Diggin' (DTG-381w)	""	Direct To Garment Front (White Base)
57569	13409	GEORMANIA (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57570	13410	Zaragon Long Sleeves (1cf)	""	Screen Print 1-C Front
57571	13411	Michigan PTA (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57573	13413	Development League Tees	""	1C-F	 1C-B
57573	13414	Adult Tees (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57531	13415	Applique EMB	""	Embroidery
57574	13416	ETAS Tees (4cf)	""	Screen Print 4-C Front
57575	13417	Jaylen Rose Academy (1cf)	""	Screen Print 1-C Front
57576	13418	West Bloomfield Earth Club (4cf  1cb)	""	Screen Print 4-C Front	Screen Print 1-C Back
57577	13419	UM Physics (1cf)	""	Screen Print 1-C Front
57578	13420	Team Suzie MS Walk (dtg-381W)	""	Direct To Garment Front (White Base)
57579	13421	Anchor Bay Extras (2cf)	""	Screen Print 2-C Front
57491	13422	Screen Printed Garments (Light Print) 1cf	""	Screen Print 1-C Front
57580	13424	2 screen 1cf+1cb	"front ""Evapalooza""
back E Hive fear the swarm + beehive graphic."	Screen Print 1-C Front	Screen Print 1-C Back
57491	13425	Red EMBROIDERY Designation	""	Embroidery
57581	13426	Sisterhood is Still Powerful (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57582	13427	UMBA Yellow Print (1cf)	""	Screen Print 1-C Front
57582	13428	UMBA Navy Print (1cf)	""	Screen Print 1-C Front
57583	13429	Sorry For Partying (DTG-381)	""	Direct To Garment Front (White Base)
57584	13430	Customer Provided Safari Hat- Embroidery	"Line 1: ""Michigan""
Line 2: ""Lacrosse"""	Embroidery
57585	13431	Black Graduate Bar Crawl (DTG-381W Fr/ Bk)	""	Direct To Garment Front (White Base)
57586	13432	Original Moxie (DTG-381W)	""	Direct To Garment Front (White Base)
57587	13433	Trembling Earth (2cf  1cb)	""	Screen Print 2-C Front	Screen Print 1-C Back	Embroidery
57588	13434	Mystery Solved (DTG-381)	""	Direct To Garment Front (White Base)
57589	13435	ChristVilla Project (6cf)	""	Screen Print 6-C Front
57589	13436	Women's Tees (6cf)	""	Screen Print 6-C Front
57590	13438	Sadhana Yoga (2cf)	""	Screen Print 2-C Front
57558	13439	additional garment--back print only--same art as job 2	""	3C-B
57591	13440	DAT records (DTG-381W)	""	Direct To Garment Front (White Base)
57592	13441	Thoughts of Relocation (DTG-381)	""	Direct To Garment Front (White Base)
57593	13442	Retreat Tees (1cf  2cb)	""	Screen Print 1-C Front	Screen Print 2-C Back
57593	13443	Youth Tees (1cf  2cb)	""	Screen Print 1-C Front	Screen Print 2-C Back
57594	13444	Three Nick Moon	""	DTG-W-F
57595	13445	All Night Party (Round 2) (2cf  2cb)	""	Screen Print 2-C Front	Screen Print 2-C Back
57596	13446	FCI/ FDC MILAN (1cf)	""	Screen Print 1-C Front
57597	13447	Quest Coin Tees (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57598	13448	Ninja (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57598	13449	Quote Tee (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57599	13450	MCO Optic Cup 2cf  1cb	""	Screen Print 2-C Front	Screen Print 1-C Back
57600	13451	DTG front Sweater	"1cf charcoal sweatshirt crew.
reprint design from job 8 as DTG"	Screen Print 1-C Front	Direct To Garment Front
57601	13452	Maiz 4cb 3cf	""	Screen Print 3-C Front	Screen Print 4-C Back
57491	13453	Tote (dtg)	""	Direct To Garment Front
57600	13455	DTG front ls	"2cf ls white shirt
reprint design from job 10 as DTG"	Screen Print 2-C Front	Direct To Garment Front
57600	13456	Yoga Pants 1cf/0cb	"1cf on Yoga pant
Reprint of job 9 as screenprint"	Screen Print 1-C Front
57602	13457	greeniscayo (dtg-381W)	""	Direct To Garment Front (White Base)
57602	13458	Half Aksu (DTG-381W)	""	Direct To Garment Front (White Base)
57602	13459	Llacota (DTG-381W)	""	Direct To Garment Front (White Base)
57602	13460	32 Llacota (DTG-381W)	""	Direct To Garment Front (White Base)
57603	13461	Pitch Slap	""	DTG-NW-F	 DTG-NW-B
57604	13462	1-Traffic (1cf)	""	Screen Print 1-C Front
57604	13463	2 Flow (1cf)	""	Screen Print 1-C Front
57604	13464	3-Watch (1cf)	""	Screen Print 1-C Front
57604	13465	4-Helmet (1cf)	""	Screen Print 1-C Front
57604	13466	5-Road Hazzard (1cf)	""	Screen Print 1-C Front
57604	13467	6-Control (1cf)	""	Screen Print 1-C Front
57605	13468	I Heart Dance (2cf  1cb)	""	Screen Print 2-C Front	Screen Print 1-C Back
57606	13469	JDP Concepts - Hoodies - EMB	Black AmApp hoodies with embroidery on left chest	Embroidery
57606	13470	JDP Concepts - Hoodies - EMB - Black Thread instead of white	JDP Concepts - Hoodies - EMB - Black Thread instead of white	Embroidery
57593	13471	Digital Prints (Smaller)	""	Direct To Garment Front
57617	13494	Jekyll and Hyde - Canton FD - 3CF  3CB	Vintage Black  Vintage Royal tees with 3 color front and 3 color back	Screen Print 3-C Front	Screen Print 3-C Back
57618	13496	Michigan PTA Reprint (1cf 1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57619	13498	Great Lakes CC (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57620	13499	Browntown Bar Crawl (2cf  2cb)	""	Screen Print 2-C Front	Screen Print 2-C Back
57503	13500	Kaila (Big Red) (2cf  1cb)	""	Screen Print 2-C Front	Screen Print 1-C Back
57503	13501	WEAV (2cf. 1cb)	""	Screen Print 2-C Front	Screen Print 1-C Back
57621	13502	Cosmic Hoedown (1cf)	""	Screen Print 1-C Front
57621	13503	1 Color Logo	""	1C-F
57622	13504	Save the Males Ride (dtg-381W)	""	Direct To Garment Front (White Base)
57598	13506	Gold Quote Tees (1cf  1cb)	""	Screen Print 1-C Front	Screen Print 1-C Back
57624	13507	Michigan Daily Sweatshirts - 1CF  1CB	Navy crewneck sweats with white ink on front and back.	Screen Print 1-C Front	Screen Print 1-C Back
57625	13508	Chemical Engineering (2cf)	""	Screen Print 2-C Front
57626	13509	Anvil Tees (filled ) 1cf	""	Screen Print 1-C Front
57453	13510	Infant Tees (DTG)	""	Direct To Garment Front
57627	13511	Embrace Chaos (3cb  2cs)	""	Screen Print 3-C Back	Screen Print 2-C Sleeve	Embroidery
57628	13512	Charles Drew Academy Tigers Game (1cf)	""	Screen Print 1-C Front
57629	13513	"Snatch 22 (1cf  Unique Back) (2.5"" white full block  8"" champ)"	""	Screen Print 1-C Front
57630	13514	1cf	"Black design on a white shirt.
Front  dtg  black ink: SquareBitness Art
Back: no print"	Screen Print 1-C Front	Direct To Garment Front
